Reaction id	Reaction name	stoichiometry	Genes
rxn07454_c0	Z_phenylacetaldehyde_oxime_hydro_lyase_c0	cpd14796_c0 <=> cpd00001_c0 + cpd14795_c0	6666666.308629.peg.2573;
rxn00461_c0	Phosphoenolpyruvate_UDP_N_acetyl_D_glucosamine_1_carboxyvinyl_transferase_c0	cpd00037_c0 + cpd00061_c0 <=> cpd00009_c0 + cpd02820_c0	6666666.308629.peg.665;
rxn00181_c0	ATP_L_glutamate_1_phosphotransferase_c0	cpd00002_c0 + cpd00023_c0 + cpd00067_c0 <=> cpd00008_c0 + cpd03413_c0	
rxn05247_c0	FACOAL140ISO_c0	cpd00002_c0 + cpd00010_c0 + cpd11430_c0 --> cpd00012_c0 + cpd00018_c0 + cpd11435_c0	
rxn02460_c0	ATP_1D_myo_inositol_1_4_5_trisphosphate_3_phosphotransferase_c0	cpd00002_c0 + cpd00916_c0 <=> cpd00008_c0 + cpd00934_c0	6666666.308629.peg.1640;
rxn03136_c0	1_5_Phosphoribosyl_5_amino_4_N_succinocarboxamide_imidazole_AMP_lyase_c0	cpd02921_c0 <=> cpd00067_c0 + cpd00106_c0 + cpd02851_c0	
rxn10229_c0	isopentadecanoyl_CDPdiacylglycerol_serine_O_phosphatidyltransferase_c0	cpd00054_c0 + cpd15686_c0 --> cpd00046_c0 + 2.0 cpd00067_c0 + cpd15692_c0	
rxn12052_c0	trypanothione_hydroperoxide_oxidoreductase_c0	cpd01418_c0 + cpd14475_c0 <=> cpd00001_c0 + cpd02026_c0 + cpd11848_c0	
rxn01387_c0	Isocitrate_NADP_plus__oxidoreductase_c0	cpd00006_c0 + cpd00260_c0 <=> cpd00005_c0 + cpd00067_c0 + cpd03187_c0	6666666.308629.peg.4107;
rxn02693_c0	Dimethylallyl_diphosphate_aspulvinone_E_dimethylallyltransferase_c0	2.0 cpd00202_c0 + cpd01371_c0 <=> 2.0 cpd00012_c0 + 2.0 cpd00067_c0 + cpd01373_c0	6666666.308629.peg.819;
rxn02937_c0	2_Formamido_N1_5_phosphoribosylacetamidine_cyclo_ligase_ADP_forming_c0	cpd00002_c0 + cpd02826_c0 <=> cpd00008_c0 + cpd00009_c0 + cpd00067_c0 + cpd02140_c0	6666666.308629.peg.3644;
rxn08810_c0	Lysophospholipase_L1_2_acylglycerophosphoglycerol__n_C12_0_periplasm_c0	cpd00001_c0 + cpd15318_c0 <=> cpd00067_c0 + cpd01741_c0 + cpd02090_c0	
rxn01652_c0	S_Aminomethyldihydrolipoylprotein_6S_tetrahydrofolate_aminomethyltransferase_ammonia_forming_c0	cpd00001_c0 + cpd00347_c0 <=> cpd00067_c0 + cpd02197_c0	6666666.308629.peg.1429;
rxn03137_c0	10_Formyltetrahydrofolate_5_phosphoribosyl_5_amino_4_imidazolecarboxamide_formyltransferase_c0	cpd00201_c0 + cpd02851_c0 <=> cpd00087_c0 + cpd02884_c0	
rxn10343_c0	Mercury_Hg_plus_2_ABC_transporter_periplasm_c0	cpd00001_c0 + cpd00002_c0 + cpd00531_c0 --> cpd00008_c0 + cpd00009_c0 + cpd00067_c0 + cpd00531_e0	6666666.308629.peg.4219;6666666.308629.peg.1734;6666666.308629.peg.2403;6666666.308629.peg.183;6666666.308629.peg.329;
rxn08087_c0	1_hexadec_7_enoyl_sn_glycerol_3_phosphate_O_acyltransferase_n_C16_1_c0	cpd00067_c0 + cpd15239_c0 + cpd15326_c0 --> cpd11493_c0 + cpd15525_c0	
rxn04431_c0	S_adenosyl_L_methionine_3_4_dihydroxy_trans_cinnamate_3_O_methyltransferase_c0	cpd00017_c0 + cpd08985_c0 <=> cpd00019_c0 + cpd00067_c0 + cpd01554_c0	
rxn05239_c0	adenosine_3_5_bisphosphate_sulfite_oxidized_thioredoxin_oxidoreductase_3_phosphoadenosine_5_phosphosulfate__forming_c0	cpd00044_c0 + cpd11421_c0 --> cpd00045_c0 + cpd00067_c0 + cpd00081_c0 + cpd11420_c0	
rxn08312_c0	CDP_diacylglycerol_synthetase_n_C18_1_c0	cpd00052_c0 + cpd15527_c0 <=> cpd00012_c0 + cpd00067_c0 + cpd15420_c0	6666666.308629.peg.3131;
rxn00952_c0	O_acetyl_L_homoserine_hydrogen_sulfide_S_3_amino_3_carboxypropyltransferase_c0	cpd00239_c0 + cpd00790_c0 --> cpd00029_c0 + cpd00135_c0	6666666.308629.peg.1571;
rxn01396_c0	ATP_pyridoxine_5_phosphotransferase_c0	cpd00002_c0 + cpd00263_c0 <=> cpd00008_c0 + cpd00067_c0 + cpd00478_c0	6666666.308629.peg.1003;
rxn01517_c0	ATP_dUMP_phosphotransferase_c0	cpd00002_c0 + cpd00067_c0 + cpd00299_c0 --> cpd00008_c0 + cpd00978_c0	
rxn10226_c0	isoheptadecanoyl_CDPdiacylglycerol_serine_O_phosphatidyltransferase_c0	cpd00054_c0 + cpd15683_c0 --> cpd00046_c0 + 2.0 cpd00067_c0 + cpd15689_c0	
rxn09211_c0	Phosphatidylserine_syntase_n_C18_1_c0	cpd00054_c0 + cpd15420_c0 --> cpd00046_c0 + 2.0 cpd00067_c0 + cpd15558_c0	
rxn01807_c0	ATP_pyridoxal_5_phosphotransferase_c0	cpd00002_c0 + cpd00419_c0 <=> cpd00008_c0 + cpd00067_c0 + cpd00493_c0	6666666.308629.peg.1003;
rxn05006_c0	S_adenosyl_L_methionine_precorrin_1_C_methyltransferase_c0	cpd00017_c0 + cpd11206_c0 <=> cpd00019_c0 + cpd01620_c0	
rxn12206_c0	malonate_carboxy_lyase_biotin_independentbiotin_dependent_c0	cpd00067_c0 + cpd00308_c0 --> cpd00011_c0 + cpd00029_c0	
rxn00533_c0	Acetyl_CoA_carbon_dioxide_ligase_ADP_forming_c0	cpd00002_c0 + cpd00022_c0 + cpd00242_c0 --> cpd00008_c0 + cpd00009_c0 + cpd00067_c0 + cpd00070_c0	
rxn02107_c0	salicylaldehyde_NAD_plus__oxidoreductase_c0	cpd00001_c0 + cpd00003_c0 + cpd03709_c0 <=> cpd00004_c0 + 2.0 cpd00067_c0 + cpd00599_c0	6666666.308629.peg.3765;
rxn08309_c0	CDP_diacylglycerol_synthetase_n_C16_0_c0	cpd00052_c0 + cpd15524_c0 <=> cpd00012_c0 + cpd00067_c0 + cpd15419_c0	6666666.308629.peg.3131;
rxn05379_c0	12_methyl_tetra_decanoyl_ACP_malonyl_acyl_carrier_protein_C_acyltransferase_decarboxylating_c0	cpd11492_c0 + cpd11515_c0 --> cpd00011_c0 + cpd11493_c0 + cpd11516_c0	6666666.308629.peg.2141;6666666.308629.peg.2137;
rxn02476_c0	Phosphoenolpyruvate_3_phosphoshikimate_5_O_1_carboxyvinyl_transferase_c0	cpd00061_c0 + cpd02030_c0 <=> cpd00009_c0 + cpd00932_c0	
rxn01512_c0	ATP_dTDP_phosphotransferase_c0	cpd00002_c0 + cpd00297_c0 <=> cpd00008_c0 + cpd00357_c0	6666666.308629.peg.531;
rxn08655_c0	Glycolate_oxidase_c0	cpd00139_c0 + cpd15560_c0 --> cpd00040_c0 + cpd15561_c0	6666666.308629.peg.15;6666666.308629.peg.1034;6666666.308629.peg.1766;6666666.308629.peg.4144;6666666.308629.peg.3763;6666666.308629.peg.1444;6666666.308629.peg.1173;6666666.308629.peg.3104;6666666.308629.peg.2330;6666666.308629.peg.3267;6666666.308629.peg.718;6666666.308629.peg.752;6666666.308629.peg.1764;6666666.308629.peg.50;6666666.308629.peg.2407;6666666.308629.peg.4136;6666666.308629.peg.1439;6666666.308629.peg.818;6666666.308629.peg.3416;6666666.308629.peg.2682;6666666.308629.peg.2422;6666666.308629.peg.2092;6666666.308629.peg.4121;6666666.308629.peg.3192;6666666.308629.peg.3215;6666666.308629.peg.3302;6666666.308629.peg.1526;6666666.308629.peg.1765;6666666.308629.peg.3198;6666666.308629.peg.125;6666666.308629.peg.4099;6666666.308629.peg.1323;6666666.308629.peg.850;6666666.308629.peg.3822;6666666.308629.peg.3125;6666666.308629.peg.2470;6666666.308629.peg.4058;6666666.308629.peg.3018;6666666.308629.peg.3170;6666666.308629.peg.427;
rxn00866_c0	L_histidine_carboxy_lyase_histamine_forming_c0	cpd00067_c0 + cpd00119_c0 <=> cpd00011_c0 + cpd00312_c0	
rxn04954_c0	5_methyltetrahydrofolate_NAD_plus__oxidoreductase_c0	cpd00003_c0 + cpd00345_c0 <=> cpd00004_c0 + cpd00067_c0 + cpd00125_c0	6666666.308629.peg.104;
rxn04113_c0	isopentenyl_diphosphate_NADP_plus__oxidoreductase_c0	cpd00005_c0 + cpd00067_c0 + cpd08615_c0 --> cpd00001_c0 + cpd00006_c0 + cpd00113_c0	
rxn00676_c0	acetyl_CoA_propanoyl_CoA_2_C_acetyltransferase_c0	cpd00022_c0 + cpd00086_c0 <=> cpd00010_c0 + cpd02124_c0	6666666.308629.peg.483;
rxn04748_c0	salicylate_NADH_oxygen_oxidoreductase_1_hydroxylating_decarboxylating_c0	cpd00004_c0 + cpd00007_c0 + 2.0 cpd00067_c0 + cpd09806_c0 --> cpd00001_c0 + cpd00003_c0 + cpd00011_c0 + cpd04117_c0	
rxn06979_c0	cobyrinate_L_glutamine_amido_ligase_ADP_forming_c0	2.0 cpd00001_c0 + 2.0 cpd00002_c0 + 2.0 cpd00053_c0 + cpd03421_c0 <=> 2.0 cpd00008_c0 + 2.0 cpd00009_c0 + 2.0 cpd00023_c0 + 2.0 cpd00067_c0 + cpd03914_c0	
rxn05599_c0	cysteate_transport_via_ABC_system_c0	cpd00001_c0 + cpd00002_c0 + cpd00395_e0 --> cpd00008_c0 + cpd00009_c0 + cpd00067_c0 + cpd00395_c0	6666666.308629.peg.570;6666666.308629.peg.569;
rxn09272_c0	fumarate_reductase_complex_ie_FRD__involved_in_anaerobic_respiration__repressed_in_aerobic_respiration_c0	cpd00036_c0 + cpd15560_c0 --> cpd00106_c0 + cpd15561_c0	
rxn00903_c0	L_Valine_2_oxoglutarate_aminotransferase_c0	cpd00024_c0 + cpd00156_c0 <=> cpd00023_c0 + cpd00123_c0	6666666.308629.peg.2815;
rxn00016_c0	chitobiose_N_acetylglucosaminohydrolase_c0	cpd00001_c0 + cpd01157_c0 --> 2.0 cpd00122_c0	
rxn02213_c0	3_Dehydroquinate_hydro_lyase_c0	cpd00699_c0 --> cpd00001_c0 + cpd01716_c0	
rxn05441_c0	9_methyl_trans_dec_2_enoyl_ACP_NAD_plus__oxidoreductase_A_specific_c0	cpd00004_c0 + cpd00067_c0 + cpd11531_c0 --> cpd00003_c0 + cpd11532_c0	6666666.308629.peg.3236;
rxn03365_c0	R04916_c0	cpd00001_c0 + cpd00003_c0 + cpd03365_c0 <=> cpd00004_c0 + 2.0 cpd00067_c0 + cpd03366_c0	6666666.308629.peg.3765;
rxn00086_c0	glutathione_NADP_plus__oxidoreductase_c0	cpd00006_c0 + 2.0 cpd00042_c0 <=> cpd00005_c0 + cpd00067_c0 + cpd00111_c0	6666666.308629.peg.1208;
rxn05454_c0	15_methyl_hexa_decanoyl_ACP_acyl_carrier_protein_transferase_c0	cpd00010_c0 + 2.0 cpd00067_c0 + cpd11544_c0 <=> cpd11432_c0 + cpd11493_c0	
rxn01127_c0	ATP_dAMP_phosphotransferase_c0	cpd00002_c0 + cpd00067_c0 + cpd00294_c0 <=> cpd00008_c0 + cpd00177_c0	6666666.308629.peg.3770;
rxn04908_c0	trichloroethanol_NAD_plus__oxidoreductase_c0	cpd00004_c0 + cpd00067_c0 + cpd04248_c0 <=> cpd00001_c0 + cpd00003_c0 + cpd04661_c0	
rxn11932_c0	Nitrous_oxide_acceptor_oxidoreductase_NO_forming_c0	cpd00415_c0 + 2.0 cpd00418_c0 <=> cpd00001_c0 + cpd00364_c0 + cpd00659_c0	
rxn06160_c0	Acyl_CoA_retinol_O_acyltransferase_c0	cpd00365_c0 + cpd11611_c0 <=> cpd00010_c0 + cpd00067_c0 + cpd12018_c0	
rxn05445_c0	4_methyl_trans_pent_2_enoyl_ACP_NAD_plus__oxidoreductase_A_specific_c0	cpd00004_c0 + cpd00067_c0 + cpd11548_c0 --> cpd00003_c0 + cpd11549_c0	6666666.308629.peg.3236;
rxn00569_c0	Nitrite_reductase_NADPH_c0	3.0 cpd00005_c0 + 5.0 cpd00067_c0 + cpd00075_c0 --> 2.0 cpd00001_c0 + 3.0 cpd00006_c0 + cpd00013_c0	
rxn05341_c0	3R_3_Hydroxyoctanoyl_acyl_carrier_protein_NADP_plus__oxidoreductase_c0	cpd00006_c0 + cpd11483_c0 <=> cpd00005_c0 + cpd00067_c0 + cpd11490_c0	6666666.308629.peg.2139;
rxn05449_c0	12_methyl_trans_tridec_2_enoyl_ACP_NAD_plus__oxidoreductase_A_specific_c0	cpd00004_c0 + cpd00067_c0 + cpd11564_c0 --> cpd00003_c0 + cpd11565_c0	
rxn10206_c0	anteisoheptadecanoyl_glycerol_3_phosphate_O_acyltransferase_c0	cpd00080_c0 + cpd11434_c0 --> cpd00010_c0 + cpd15672_c0	
rxn00083_c0	NADPH_NAD_plus__oxidoreductase_c0	cpd00003_c0 + cpd00005_c0 <=> cpd00004_c0 + cpd00006_c0	6666666.308629.peg.2799;6666666.308629.peg.2800;
rxn06870_c0	Protein_L_serine_epimerase_c0	cpd12044_c0 <=> cpd12868_c0	
rxn00743_c0	Glycerone_phosphate_phosphohydrolase_c0	cpd00001_c0 + cpd00095_c0 --> cpd00009_c0 + cpd00157_c0	
rxn06804_c0	S_adenosyl_L_methionine_cytochrome_c_L_lysine_N6_methyltransferase_c0	cpd00017_c0 + cpd12736_c0 <=> cpd00019_c0 + cpd00067_c0 + cpd12737_c0	
rxn03236_c0	4a_hydroxytetrahydrobiopterin_hydro_lyase_c0	cpd03897_c0 <=> cpd00001_c0 + cpd00231_c0	6666666.308629.peg.1936;
rxn01265_c0	Nicotinate_D_ribonucleotide_diphosphate_phosphoribosyltransferase_c0	cpd00012_c0 + cpd00873_c0 <=> cpd00103_c0 + cpd00218_c0	
rxn00874_c0	butanoyl_CoA_acetyl_CoA_C_butanoyltransferase_c0	cpd00022_c0 + cpd00120_c0 <=> cpd00010_c0 + cpd03123_c0	6666666.308629.peg.483;
rxn00834_c0	IMP_NAD_plus__oxidoreductase_c0	cpd00001_c0 + cpd00003_c0 + cpd00114_c0 <=> cpd00004_c0 + cpd00067_c0 + cpd00497_c0	
rxn00599_c0	succinyl_CoA_glycine_C_succinyltransferase_decarboxylating_c0	cpd00033_c0 + cpd00067_c0 + cpd00078_c0 --> cpd00010_c0 + cpd00011_c0 + cpd00338_c0	
rxn00704_c0	alpha_D_Glucose_1_phosphate_1_6_phosphomutase_c0	cpd00089_c0 <=> cpd00079_c0	6666666.308629.peg.1281;
rxn01459_c0	4_Aminobutyraldehyde_NAD_plus__oxidoreductase_c0	cpd00001_c0 + cpd00006_c0 + cpd00434_c0 --> cpd00005_c0 + 2.0 cpd00067_c0 + cpd00281_c0	
rxn05252_c0	FACOAL170ISO_c0	cpd00002_c0 + cpd00010_c0 + cpd11431_c0 --> cpd00012_c0 + cpd00018_c0 + cpd11432_c0	6666666.308629.peg.2861;
rxn02362_c0	R03298_c0	cpd00002_c0 + cpd00853_c0 <=> cpd00008_c0 + cpd00009_c0 + cpd00067_c0 + cpd03699_c0	
rxn05627_c0	nitrate_transport_in_via_proton_symport_c0	cpd00067_e0 + cpd00209_e0 --> cpd00067_c0 + cpd00209_c0	6666666.308629.peg.1335;
rxn12642_c0	RXN0_6978c_c0	cpd00001_c0 + cpd11584_c0 <=> cpd00035_c0 + cpd00119_c0	6666666.308629.peg.4145;6666666.308629.peg.703;6666666.308629.peg.3137;
rxn01450_c0	3_indol_3_ylpyruvate_carboxy_lyase_2_indol_3_ylacetaldehyde_forming_c0	cpd00067_c0 + cpd00278_c0 --> cpd00011_c0 + cpd00486_c0	
rxn05620_c0	MOPS_transport_via_ABC_system_c0	cpd00001_c0 + cpd00002_c0 + cpd11575_e0 --> cpd00008_c0 + cpd00009_c0 + cpd00067_c0 + cpd11575_c0	6666666.308629.peg.570;6666666.308629.peg.569;
rxn07673_c0	hydroxycinnamoyl_CoA_anthocyanidin_3_5_diglucoside_5_O_glucoside_6_O_hydroxycinnamoyltransferase_c0	cpd00192_c0 + cpd15028_c0 <=> cpd00010_c0 + cpd15067_c0	6666666.308629.peg.360;
rxn01332_c0	Phosphoenolpyruvate_D_erythrose_4_phosphate_C_1_carboxyvinyltransferase_phosphate_hydrolysing__2_carboxy_2_oxoethyl_forming_c0	cpd00001_c0 + cpd00061_c0 + cpd00236_c0 --> cpd00009_c0 + cpd02857_c0	
rxn01530_c0	retinol_NAD_plus__oxidoreductase_c0	cpd00003_c0 + cpd00365_c0 <=> cpd00004_c0 + cpd00067_c0 + cpd00304_c0	
rxn00320_c0	lysine_racemase_c0	cpd00039_c0 <=> cpd00549_c0	
rxn00785_c0	D_Fructose_6_phosphate_D_glyceraldehyde_3_phosphate_glycolaldehyde_transferase_c0	cpd00072_c0 + cpd00102_c0 <=> cpd00198_c0 + cpd00236_c0	6666666.308629.peg.4225;6666666.308629.peg.905;
rxn00693_c0	5_Methyltetrahydrofolate_L_homocysteine_S_methyltransferase_c0	cpd00135_c0 + cpd00345_c0 <=> cpd00060_c0 + cpd00087_c0	6666666.308629.peg.556;
rxn03909_c0	1_Deoxy_D_xylulose_5_phosphate_pyruvate_lyase_carboxylating_c0	cpd00020_c0 + cpd00067_c0 + cpd00102_c0 --> cpd00011_c0 + cpd08289_c0	6666666.308629.peg.1388;6666666.308629.peg.3288;
rxn01101_c0	3_Phospho_D_glycerate_NAD_plus__2_oxidoreductase_c0	cpd00003_c0 + cpd00169_c0 <=> cpd00004_c0 + cpd00067_c0 + cpd02069_c0	6666666.308629.peg.1089;6666666.308629.peg.3426;
rxn03084_c0	5_Phosphoribosylformylglycinamide_L_glutamine_amido_ligase_ADP_forming_c0	cpd00001_c0 + cpd00002_c0 + cpd00053_c0 + cpd02678_c0 --> cpd00008_c0 + cpd00009_c0 + cpd00023_c0 + cpd00067_c0 + cpd02826_c0	
rxn10233_c0	anteisoheptadecanoyl_phosphatidylserine_decarboxylase_c0	2.0 cpd00067_c0 + cpd15690_c0 <=> cpd00011_c0 + cpd15696_c0	6666666.308629.peg.1702;
rxn06600_c0	S_aminomethyldihydrolipoylprotein_6S_tetrahydrofolate_aminomethyltransferase_ammonia_forming_c0	cpd00087_c0 + cpd11830_c0 --> cpd00013_c0 + cpd00125_c0 + cpd12225_c0	6666666.308629.peg.1429;6666666.308629.peg.2517;6666666.308629.peg.1066;
rxn03439_c0	CMP_3_deoxy_D_manno_oct_2_ulosonate_KDO_lipid_IVA_3_deoxy_D_manno_oct_2_ulosonate_transferase_c0	cpd02546_c0 + cpd03585_c0 <=> cpd00046_c0 + cpd00067_c0 + cpd03586_c0	
rxn08808_c0	Lysophospholipase_L1_2_acylglycerophosphoethanolamine__n_C18_0_periplasm_c0	cpd00001_c0 + cpd00067_c0 + cpd12547_c0 --> cpd00908_c0 + cpd01080_c0	
rxn00558_c0	D_glucose_6_phosphate_aldose_ketose_isomerase_c0	cpd00079_c0 <=> cpd00072_c0	6666666.308629.peg.113;
rxn12635_c0	RXN0_6974c_c0	cpd00001_c0 + cpd11591_c0 <=> cpd00033_c0 + cpd00060_c0	6666666.308629.peg.4145;6666666.308629.peg.703;6666666.308629.peg.3137;
rxn00346_c0	L_aspartate_1_carboxy_lyase_beta_alanine_forming_c0	cpd00041_c0 + cpd00067_c0 --> cpd00011_c0 + cpd00085_c0	
rxn04726_c0	1_hydroxymethylnaphthalene_NAD_plus__oxidoreductase_c0	cpd00003_c0 + cpd09792_c0 <=> cpd00004_c0 + cpd00067_c0 + cpd09793_c0	6666666.308629.peg.1228;
rxn07841_c0	2_Isopentenyl_diphosphate_ATP_delta2_isopentenyltransferase_c0	cpd00002_c0 + cpd00202_c0 <=> cpd00012_c0 + cpd00067_c0 + cpd15130_c0	
rxn00806_c0	L_Leucine_2_oxoglutarate_aminotransferase_c0	cpd00024_c0 + cpd00107_c0 <=> cpd00023_c0 + cpd00200_c0	
rxn00177_c0	3S_citramalyl_CoA_pyruvate_lyase_acetyl_CoA_forming_c0	cpd00743_c0 <=> cpd00020_c0 + cpd00022_c0 + cpd00067_c0	6666666.308629.peg.3422;
rxn05328_c0	Hexadecanoyl_acyl_carrier_protein_malonyl_CoA_C_acyltransferasedecarboxylating__oxoacyl__and_enoyl_reducing_c0	cpd00004_c0 + cpd00067_c0 + cpd11477_c0 --> cpd00003_c0 + cpd11476_c0	6666666.308629.peg.3236;
rxn05024_c0	4_2_carboxyphenyl_4_oxobutanoyl_CoA_dehydratase_cyclizing_c0	cpd00067_c0 + cpd02021_c0 --> cpd00001_c0 + cpd11217_c0	
rxn01851_c0	4_aminobutanal_NAD_plus__1_oxidoreductase_c0	cpd00001_c0 + cpd00003_c0 + cpd00434_c0 --> cpd00004_c0 + 2.0 cpd00067_c0 + cpd00281_c0	6666666.308629.peg.3765;
rxn11834_c0	2_phenyl_1_3_propanediol_monocarbamate_NAD_plus__oxidoreductase_c0	cpd00003_c0 + cpd16395_c0 <=> cpd00004_c0 + cpd00067_c0 + cpd16396_c0	6666666.308629.peg.1228;
rxn09449_c0	acyl_coenzyme_A_ligase_c0	cpd00002_c0 + cpd00010_c0 + cpd01080_c0 --> cpd00012_c0 + cpd00018_c0 + cpd00067_c0 + cpd00327_c0	6666666.308629.peg.2861;
rxn05323_c0	Tetradecanoyl_acyl_carrier_protein_malonyl_CoA_C_acyltransferasedecarboxylating__oxoacyl__and_enoyl_reducing_c0	cpd00004_c0 + 2.0 cpd00067_c0 + cpd11467_c0 --> cpd00003_c0 + cpd11466_c0	6666666.308629.peg.3236;
rxn00314_c0	N2_D_1_carboxylethyl_L_lysine_NADP_plus__oxidoreductase_L_lysine_forming_c0	cpd00001_c0 + cpd00006_c0 + cpd02490_c0 <=> cpd00005_c0 + cpd00020_c0 + cpd00039_c0 + cpd00067_c0	
rxn05656_c0	sulfoacetate_transport_via_ABC_system_c0	cpd00001_c0 + cpd00002_c0 + cpd09878_e0 --> cpd00008_c0 + cpd00009_c0 + cpd00067_c0 + cpd09878_c0	6666666.308629.peg.570;6666666.308629.peg.569;
rxn05616_c0	TRANS_RXN_141ce_c0	cpd00254_c0 <=> cpd00254_e0	
rxn01790_c0	R_Pantoate_NADP_plus__2_oxidoreductase_c0	cpd00006_c0 + cpd00408_c0 <=> cpd00005_c0 + cpd00067_c0 + cpd00712_c0	
rxn00077_c0	ATP_NAD_plus__2_phosphotransferase_c0	cpd00002_c0 + cpd00003_c0 <=> cpd00006_c0 + cpd00008_c0 + cpd00067_c0	
rxn01388_c0	isocitrate_hydro_lyase_cis_aconitate_forming_c0	cpd00260_c0 <=> cpd00001_c0 + cpd00331_c0	6666666.308629.peg.328;
rxn02391_c0	Lysolecithin_2_3_acylmutase_c0	cpd02603_c0 <=> cpd02601_c0	6666666.308629.peg.1910;
rxn03638_c0	Acetyl_CoA_D_glucosamine_1_phosphate_N_acetyltransferase_c0	cpd00022_c0 + cpd03671_c0 --> cpd00010_c0 + cpd00067_c0 + cpd02611_c0	6666666.308629.peg.360;
rxn05438_c0	14_methyl_trans_hexa_dec_2_enoyl_ACP_NAD_plus__oxidoreductase_A_specific_c0	cpd00004_c0 + cpd00067_c0 + cpd11518_c0 --> cpd00003_c0 + cpd11519_c0	6666666.308629.peg.3236;
rxn02897_c0	Nicotinate_nucleotide_dimethylbenzimidazole_phospho_D_ribosyltransferase_c0	cpd00873_c0 + cpd01997_c0 <=> cpd00067_c0 + cpd00218_c0 + cpd02904_c0	6666666.308629.peg.1001;
rxn05126_c0	R07417_c0	cpd00001_c0 + cpd00003_c0 + cpd11341_c0 --> cpd00004_c0 + 2.0 cpd00067_c0 + cpd11408_c0	6666666.308629.peg.3765;
rxn05249_c0	FACOAL150ISO_c0	cpd00002_c0 + cpd00010_c0 + cpd11436_c0 --> cpd00012_c0 + cpd00018_c0 + cpd11437_c0	
rxn02056_c0	S_Adenosyl_L_methionine_uroporphyrin_III_C_methyltransferase_c0	2.0 cpd00067_c0 + cpd00557_c0 <=> cpd03426_c0 + cpd10515_c0	
rxn02277_c0	7_8_Diaminononanoate_carbon_dioxide_cyclo_ligase_c0	cpd00002_c0 + cpd00011_c0 + cpd00764_c0 --> cpd00008_c0 + cpd00009_c0 + 3.0 cpd00067_c0 + cpd01311_c0	
rxn10223_c0	isopentadecanoyl_phosphatidate_cytidylyltransferase_c0	cpd00052_c0 + cpd15680_c0 <=> cpd00012_c0 + cpd00067_c0 + cpd15686_c0	6666666.308629.peg.3131;
rxn04658_c0	RXN_5183c_c0	cpd00005_c0 + cpd00067_c0 + cpd09350_c0 --> cpd00006_c0 + cpd00009_c0 + cpd09351_c0	6666666.308629.peg.3765;
rxn10260_c0	anteisoheptadecanoyl_CDPdiacylglycerol_sn_glycerol_3_phosphate_3_phosphatidyltransferase_c0	cpd00080_c0 + cpd15684_c0 <=> cpd00046_c0 + cpd15717_c0	
rxn03915_c0	2_formylbenzoate_NAD_plus__oxidoreductase_c0	cpd00001_c0 + cpd00003_c0 + cpd01956_c0 <=> cpd00004_c0 + 2.0 cpd00067_c0 + cpd01129_c0	6666666.308629.peg.3765;
rxn01368_c0	Cytidine_aminohydrolase_c0	cpd00001_c0 + cpd00067_c0 + cpd00367_c0 --> cpd00013_c0 + cpd00249_c0	
rxn00134_c0	ATP_adenosine_5_phosphotransferase_c0	cpd00002_c0 + cpd00182_c0 <=> cpd00008_c0 + cpd00018_c0 + cpd00067_c0	6666666.308629.peg.709;
rxn09199_c0	Phosphatidylserine_decarboxylase_n_C14_1_c0	2.0 cpd00067_c0 + cpd15554_c0 <=> cpd00011_c0 + cpd15530_c0	
rxn09109_c0	Phosphatidylglycerol_synthase_n_C14_0_c0	cpd00080_c0 + cpd15423_c0 <=> cpd00046_c0 + cpd15543_c0	6666666.308629.peg.3462;6666666.308629.peg.2934;6666666.308629.peg.3706;
rxn00141_c0	S_Adenosyl_L_homocysteine_hydrolase_c0	cpd00001_c0 + cpd00019_c0 <=> cpd00135_c0 + cpd00182_c0	6666666.308629.peg.103;6666666.308629.peg.2384;
rxn02003_c0	dTDP_6_deoxy_L_mannose_NADP_plus__4_oxidoreductase_c0	cpd00006_c0 + cpd02113_c0 <=> cpd00005_c0 + cpd00067_c0 + cpd00522_c0	
rxn07056_c0	R06134_c0	cpd00001_c0 + cpd11636_c0 <=> cpd00013_c0 + cpd00049_c0	6666666.308629.peg.1797;
rxn05375_c0	10_methyl_dodecanoyl_ACP_malonyl_acyl_carrier_protein_C_acyltransferase_decarboxylating_c0	cpd11492_c0 + cpd11511_c0 --> cpd00011_c0 + cpd11493_c0 + cpd11512_c0	6666666.308629.peg.2141;6666666.308629.peg.2137;
rxn14294_c0	2E_6E_farnesyl_diphosphate_lyase_3E_6E_alpha_farnesene_forming_c0	cpd00350_c0 <=> cpd00012_c0 + cpd00067_c0 + cpd06559_c0	6666666.308629.peg.1636;
rxn01200_c0	Sedoheptulose_7_phosphate_D_glyceraldehyde_3_phosphate_glycolaldehyde_transferase_c0	cpd00102_c0 + cpd00238_c0 <=> cpd00101_c0 + cpd00198_c0	6666666.308629.peg.4225;6666666.308629.peg.905;
rxn08558_c0	anaerobic_glycerol_3_phosphate_dehydrogenase_c0	cpd00080_c0 + cpd15352_c0 --> cpd00095_c0 + cpd15353_c0	
rxn01241_c0	Dihydrolipoamide_NAD_plus__oxidoreductase_c0	cpd00003_c0 + cpd00449_c0 <=> cpd00004_c0 + cpd00067_c0 + cpd00213_c0	6666666.308629.peg.1430;
